atomID,x,y,z
1,152.38,32.224,106
2,152.38,41.8,107
3,152.456,32.604,137
4,152.456,34.5293333333333,118.333333333333
5,152.456,47.044,103.5
6,152.532,46.816,103.5
7,152.532,68.02,76.5
8,152.557333333333,66.9813333333333,129.5
9,152.608,17.708,95.5
10,152.620666666667,73.9226666666667,127.333333333333
11,152.658666666667,30.7546666666667,137
12,152.658666666667,41.5213333333333,109.166666666667
13,152.684,34.048,118
14,152.684,35.796,150
15,152.684,39.824,118.5
16,152.719076923077,45.6,119.884615384615
17,152.76,18.012,97
18,152.76,22.42,101.5
19,152.76,36.86,117.75
20,152.76,41.724,101
21,152.76,42.712,119
22,152.76,43.396,119
23,152.798,37.354,118.25
24,152.836,24.7,77.9
25,152.836,26.6,131.5
26,152.836,33.592,146.625
27,152.836,44.232,119.5
28,152.868571428571,35.1337142857143,117.714285714286
29,152.90896,49.78912,120.94
30,152.912,27.132,109
31,152.912,31.768,116.5
32,152.912,33.44,117.625
33,152.912,35.796,118
34,152.912,58.064,124
35,152.912,71.212,126.5
36,152.931,28.348,110.5
37,152.95,29.222,111.5
38,152.966285714286,26.5565714285714,108.5
39,152.988,22.192,103.5
40,152.988,27.512,110
41,152.988,40.584,119
42,152.988,41.268,101
43,153.003616438356,38.4226849315069,118.150684931507
44,153.009714285714,68.5628571428571,130.642857142857
45,153.013333333333,34.7066666666667,117.166666666667
46,153.013333333333,52.8453333333333,142.833333333333
47,153.0184,23.7576,81.4
48,153.020571428571,67.4445714285714,130.357142857143
49,153.026,39.938,118.5
50,153.064,34.504,117
51,153.064,66.424,129.5
52,153.064,75.544,128.5
53,153.089333333333,32.4266666666667,117.333333333333
54,153.089333333333,40.8626666666667,118.5
55,153.089333333333,48.7666666666667,120.5
56,153.114666666667,74.5306666666667,127
57,153.14,20.216,101
58,153.14,22.344,102.5
59,153.14,30.704,106.5
60,153.14,41.648,118.5
61,153.14,44.232,119.4
62,153.14,45.904,119.5
63,153.14,54.416,122.5
64,153.14,70.072,157
65,153.150857142857,48.3088571428571,121.035714285714
66,153.165333333333,35.5173333333333,117.5
67,153.165333333333,40.2293333333333,118
68,153.165333333333,64.1186666666667,125
69,153.172571428571,17.7188571428571,95.2857142857143
70,153.195796750999,25.6834298801598,74.76
71,153.216,18.2182857142857,97.1428571428571
72,153.216,39.748,118.5
73,153.216,65.74,125
74,153.254,22.914,105.5
75,153.2768,37.2653333333333,118.3
76,153.292,24.168,81
77,153.292,28.652,110.5
78,153.292,34.276,118
79,153.292,74.1,127
80,153.292,74.708,127
81,153.317333333333,23.8133333333333,81.5
82,153.317333333333,39.4946666666667,118
83,153.340580392157,52.8834823529412,121.549019607843
84,153.368,33.212,118.5
85,153.368,35.492,117.5
86,153.368,41.8,118.5
87,153.368,44.612,119.5
88,153.393333333333,65.9173333333333,125.5
89,153.4098,47.956,120.5
90,153.4155,70.1385,126.3125
91,153.418666666667,49.6026666666667,121.333333333333
92,153.418666666667,73.3653333333333,127.833333333333
93,153.444,24.32,107
94,153.444,32.6135,117.125
95,153.444,51.2088,120.8
96,153.444,68.324,126
97,153.469333333333,29.3866666666667,112
98,153.469333333333,39.9506666666667,117.5
99,153.469333333333,64.5746666666667,121.666666666667
100,153.469333333333,67.4373333333333,130.833333333333
101,153.469333333333,73.6693333333333,127
102,153.4744,26.7368,108.6
103,153.482,17.214,95.5
104,153.52,41.952,118
105,153.52,43.548,119
106,153.52,66.272,125.5
107,153.52,74.404,129
108,153.545333333333,48.9946666666667,120.833333333333
109,153.570666666667,34.4533333333333,117.666666666667
110,153.596,26.258,131
111,153.596,38.912,118
112,153.596,51.984,121.875
113,153.596,73.872,150
114,153.621333333333,37.5946666666667,117.5
115,153.621333333333,65.0053333333333,125.5
116,153.646666666667,41.4453333333333,118.166666666667
117,153.646666666667,43.5226666666667,112.333333333333
118,153.653,73.112,129.5
119,153.672,30.172,113
120,153.672,42.18,119
121,153.672,61.788,125
122,153.748,40.356,119
123,153.748,43.7,112
124,153.780340425532,72.0738723404255,127.382978723404
125,153.786,43.434,119.166666666667
126,153.821945945946,46.3538378378378,119.662162162162
127,153.824,44.46,111
128,153.824,47.158,120
129,153.824,47.88,120
130,153.824,75.696,127.5
131,153.8392,41.0856,118.5
132,153.849333333333,26.0426666666667,131.5
133,153.8696,39.5808,118.6
134,153.8696,75.4072,127
135,153.881,34.903,118
136,153.9,37.316,117.5
137,153.9,54.72,122.5
138,153.9,67.792,130
139,153.9304,39.292,117.9
140,153.950666666667,35.2386666666667,118
141,153.950666666667,48.5386666666667,120.5
142,153.965142857143,29.5205714285714,112.5
143,153.976,39.995,118.375
144,153.976,68.78,126
145,153.976,70.224,125.5
146,153.976,71.288,126
147,154.0216,45.4328,103.5
148,154.052,23.408,105.5
149,154.052,47.424,120
150,154.052,62.396,125
151,154.077333333333,65.1573333333333,125.333333333333
152,154.09,39.026,118.5
153,154.102666666667,69.312,75
154,154.128,33.82,117.5
155,154.128,46.816,80.5
156,154.128,67.64,130.5
157,154.138857142857,35.5571428571429,117.428571428571
158,154.147832380952,69.4318628571428,74.76
159,154.178666666667,45.8026666666667,103.833333333333
160,154.18576,51.7408,121.76
161,154.191333333333,68.9953333333333,126
162,154.204,22.648,105
163,154.204,44.612,119.5
164,154.204,73.036,130.5
165,154.229333333333,34.1746666666667,117.5
166,154.229333333333,42.3826666666667,118.5
167,154.229333333333,71.7186666666667,126.833333333333
168,154.28,23.256,105.5
169,154.28,48.184,120
170,154.28,73.796,127
171,154.311090909091,33.3018181818182,116.488636363636
172,154.330666666667,20.6466666666667,102
173,154.330666666667,34.618,116.666666666667
174,154.356,22.496,105
175,154.356,33.668,146.5
176,154.356,34.96,116.5
177,154.356,45.448,119.5
178,154.356,45.904,104.5
179,154.356,71.497,129
180,154.381333333333,73.2133333333333,129.5
181,154.394,28.994,111.75
182,154.394,36.67,118
183,154.457333333333,70.2746666666667,124.166666666667
184,154.47,24.7,106.916666666667
185,154.47,34.238,117.25
186,154.47,45.562,103.25
187,154.482666666667,42.5853333333333,118.666666666667
188,154.495333333333,71.9213333333333,126.5
189,154.508,58.672,124
190,154.558666666667,22.9266666666667,102.666666666667
191,154.584,42.788,119
192,154.584,46.056,104.5
193,154.609333333333,22.2426666666667,104.666666666667
194,154.609333333333,65.1066666666667,125.5
195,154.622,49.894,121
196,154.622,69.673,127
197,154.637405405405,46.6208648648649,119.878378378378
198,154.66,27.588,131.166666666667
199,154.66,45.068,119.5
200,154.66,48.26,120.5
201,154.66,69.464,129
202,154.66,70.832,126.5
203,154.698,28.69,111
204,154.698,71.934,129.25
205,154.710666666667,37.8986666666667,117.5
206,154.736,49.628,120.625
207,154.786666666667,27.9933333333333,110.333333333333
208,154.786666666667,69.8946666666667,126.5
209,154.812,41.8,118.5
210,154.812,46.892,81.5
211,154.8215,48.7096666666667,120.4375
212,154.8272,34.4584,147.1
213,154.888,50.312,120.5
214,154.888,62.814,125
